"uid","laboratoryName","processedDate","batchID","lipidID","analysisStandardID","lotNumber","analyteKnownValue","analyteObservedValue","analyteUnits","extractEffStdID","extractEffStdUnits","analyteStandardQF","dataQF","publicationDate"
"5dec8a9f-47f6-4054-a524-d4a84d31a096",NA,2019-06-10,"8","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"778a4b09-a51f-44ec-ae02-6e469bb56c8f",NA,2019-06-10,"8","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"b549ad9f-75b4-4d9a-94db-16d0e087d7c6",NA,2019-06-10,"8","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"7edbe200-247f-423a-a87b-629f596d966b",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"1e70b1dc-52b4-4969-ae83-763f34f07f63",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"666d4921-03c0-4c8c-9ef2-1507f39aef2c",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"440c27cd-8ec7-40ad-a308-0c93ac2ba468",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.67,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"0f39209a-69e0-4fec-9b29-b84a8b4f8b04",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"c0c4a781-328a-470f-a14e-f4fc53b815fe",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"dd4e8ba6-2720-485c-9178-432a474bc20d",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"e429520e-8767-4a9f-92b8-53e38d08d39f",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"e99ad0f9-dc04-4ab1-bf61-5ec86bb5c714",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"abefe1a4-e416-45a1-abe5-425a34be6e35",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"70a27d5b-fd83-475c-bb2a-d9230d21a35e",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"0ab7a83a-1781-436d-b2cd-8363fb665b30",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"7bdb6d67-7e7a-411e-9f09-c3b324a0f50f",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"9659db62-a304-439d-ad26-e58c7426d02a",NA,2019-06-07,"6","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"bfd9908a-3159-436a-998d-f02793c3b4b3",NA,2019-06-07,"6","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"aaf5f1ad-0d34-4118-9a88-64068b16f2a5",NA,2019-06-07,"6","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"6b1755d1-34e5-48f7-98eb-8750f4eb3040",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"552b8aac-2db1-4bf9-b5fb-454a4fa5ac19",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"10956e0a-9454-45be-982a-28aa576a7a05",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"2b33c4c5-b61e-4397-aa6d-dbbcb87b7e99",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"4f171271-e003-454d-bc64-e0f7c3534e0d",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"46a2e283-b6ff-4d3c-84b5-17410f4bcc96",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"ccd1e919-0d2e-42e5-bfff-32e9542fc7be",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"387b1587-4d02-463a-a50d-92fdc97db613",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"f2d24a53-6129-414c-9b33-f3ddc5b4492d",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"c9296524-2a05-4f9f-a62a-5249d4820ea6",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"dcbb38de-3f6c-4326-aafc-0657541c2326",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"0c38c581-c3ea-4c78-aeea-e70f40382e3f",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"92203df3-c468-4e21-91da-ff02e3087766",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"ff072d6f-3cc7-4e35-a50e-cc63c04c0057",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.68,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"ad083025-c6c8-4736-9fc5-4a4236b1db61",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"635d5b7a-58d4-4a7b-b669-793109798114",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.67,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"d539ecfd-b083-41df-9fba-e60d7bcc9167",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"e5c5d4a7-9c06-447b-8fe4-5d6578531741",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"64e54905-f969-4af1-ac94-4ec50cc7ffaa",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"e92d3105-3224-4f29-a610-382b42127d3d",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"eec817eb-e3cc-4c66-8c5a-875d871a93c7",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"4872d8a3-735e-4926-bd19-79b6f7332bb9",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"d2d9f8eb-09ff-49a1-996a-d48a7ebeced5",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"1d7470c3-8dc0-40a5-9176-8ce970c75558",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"d52214b4-7197-406a-aee7-9b1bb6349ec0",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"39d53bfc-1ba4-47a1-b5f7-e863d5a63992",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"b6f224be-9564-4d6a-8fc8-1f43399d36c2",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"dd82f220-c57f-42c1-b393-ae0b2310e3ab",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"1412ae57-aeb0-4ff9-a2c7-9a820dd3e92a",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.68,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"a99eba65-cefc-4756-b6da-14dc46087f0b",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"7b41e35b-e8f3-45fb-a9da-e5d31015ce80",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"aad017e8-e797-48f2-9564-f8291cf1cf8c",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"4ebfa118-6243-412d-bfb7-0727bb174ad0",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"7812849a-fedf-43ec-9f4f-3d269a6ea789",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"e9b7bed4-8d70-4715-bb17-5e342b7c7140",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"968c913e-3a80-4fb3-9f29-55e97721a722",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"3e67149b-5497-4d6b-9e69-50168bc428a6",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"03a34d45-c20f-43c1-b663-e236c5fd6d7f",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"96a25d66-8eed-43f6-8f74-aeca34710cd8",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
"55e99083-2fea-40cf-8ff5-ef2e9cc42ddb",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20201008T131818Z"
